source,group,story_id,child_id,bundle_id,pair_id,replicate_id,round_id,stage,source_child_id,transcript_path,token_count,type_token_ratio,n_reference_real_texts,nearest_real_child_id,nearest_real_path,nearest_tfidf_cosine,mean_tfidf_cosine_to_real,nearest_rouge_l_f1,mean_rouge_l_f1_to_real,unigram_perplexity_vs_real,bigram_perplexity_vs_real,nearest_tfidf_minus_real_baseline_median,nearest_rouge_minus_real_baseline_median,bigram_perplexity_over_real_baseline_median,unigram_perplexity_over_real_baseline_median,token_count_over_real_mean,type_token_ratio_over_real_mean
synthetic,SLI,B1,pair_sli444_td410_rep08,pair_sli444_td410_rep08,pair_sli444_td410,8.0,round_01,stage2_sli,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli444_td410_rep08_B1_SLI.cha,37,0.6486486486486487,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.3113338020586166,0.1744725789276851,0.2545454545454546,0.17572658101358554,84.4299762018399,95.11902692522479,0.16163105934909816,0.004545454545454575,1.009400258981961,0.7132686312440788,0.7621722846441947,1.1058905127095617
synthetic,SLI,B1,pair_sli444_td410_rep09,pair_sli444_td410_rep09,pair_sli444_td410,9.0,round_01,stage2_sli,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli444_td410_rep09_B1_SLI.cha,39,0.5897435897435898,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.2766166434021444,0.12982841778498758,0.16666666666666666,0.11664522040242074,172.77498365767383,127.15450806319069,0.12691390069262598,-0.08333333333333334,1.3493598233569737,1.459611640919088,0.8033707865168539,1.0054624212776035
synthetic,SLI,B1,pair_sli444_td410_rep10,pair_sli444_td410_rep10,pair_sli444_td410,10.0,round_01,stage2_sli,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli444_td410_rep10_B1_SLI.cha,52,0.6346153846153846,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.30110852167849,0.14890706543237348,0.20338983050847453,0.12965042778026697,142.1785238097036,114.52624220143686,0.15140577896897156,-0.046610169491525466,1.2153490450363746,1.2011312288850435,1.0711610486891385,1.081964996809595
synthetic,SLI,B1,pair_sli474_td459_rep01,pair_sli474_td459_rep01,pair_sli474_td459,1.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep01_B1_SLI.cha,78,0.5641025641025641,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2827599552210131,0.1320509846567666,0.18719211822660098,0.11013176717659827,191.77160933361807,134.65843995394582,0.13305721251149466,-0.06280788177339902,1.4289913233708003,1.620096077889018,1.6067415730337078,0.9617466638307512
synthetic,SLI,B1,pair_sli474_td459_rep02,pair_sli474_td459_rep02,pair_sli474_td459,2.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep02_B1_SLI.cha,46,0.5869565217391305,11,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B1.cha,0.3125377322483313,0.11330332391116124,0.24324324324324326,0.1153339531307121,186.91373359321918,122.79759265981453,0.16283498953881287,-0.006756756756756743,1.303124367857753,1.5790565024208845,0.947565543071161,1.0007107085116413
synthetic,SLI,B1,pair_sli474_td459_rep03,pair_sli474_td459_rep03,pair_sli474_td459,3.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep03_B1_SLI.cha,58,0.5862068965517241,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.32321051544858626,0.15375193337819335,0.20915032679738563,0.14740926254925157,100.73263655296756,97.81907198754782,0.1735077727390678,-0.04084967320261437,1.0380530561485506,0.8509943153836479,1.1947565543071161,0.9994326616297617
synthetic,SLI,B1,pair_sli474_td459_rep04,pair_sli474_td459_rep04,pair_sli474_td459,4.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep04_B1_SLI.cha,69,0.6086956521739131,11,413,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/413_B1.cha,0.23143821192938283,0.1402726704176465,0.18390804597701152,0.12317426662067478,169.8659861575522,128.60015375641785,0.08173546921986438,-0.06609195402298848,1.3647009720662302,1.4350362855945298,1.4213483146067416,1.0377740680861467
synthetic,SLI,B1,pair_sli474_td459_rep05,pair_sli474_td459_rep05,pair_sli474_td459,5.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep05_B1_SLI.cha,86,0.47674418604651164,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.41080936278289837,0.168756204095855,0.30331753554502366,0.16057268727611784,86.89790029218373,81.43764176981337,0.2611066200733799,0.053317535545023664,0.8642138103236858,0.7341177765017494,1.7715355805243445,0.8128080948548474
synthetic,SLI,B1,pair_sli474_td459_rep06,pair_sli474_td459_rep06,pair_sli474_td459,6.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep06_B1_SLI.cha,59,0.6610169491525424,11,413,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/413_B1.cha,0.2568904450100031,0.1379235144675862,0.19753086419753088,0.13119355290352022,205.32292395995157,123.23951382923894,0.10718770230048463,-0.05246913580246912,1.3078140220445782,1.7345782567300458,1.2153558052434457,1.1269774080790236
synthetic,SLI,B1,pair_sli474_td459_rep07,pair_sli474_td459_rep07,pair_sli474_td459,7.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep07_B1_SLI.cha,78,0.6410256410256411,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.2890911749846408,0.1839602046300975,0.19298245614035087,0.14423465563420107,176.84856813823788,110.662016802306,0.13938843227512238,-0.057017543859649134,1.1743420010754049,1.4940254848808932,1.6067415730337078,1.0928939361713084
synthetic,SLI,B1,pair_sli474_td459_rep08,pair_sli474_td459_rep08,pair_sli474_td459,8.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep08_B1_SLI.cha,54,0.6111111111111112,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.31156480287022315,0.15560409549848214,0.2222222222222222,0.15151480073511595,109.68107542014963,118.1060822446997,0.1618620601607047,-0.02777777777777779,1.253338200135955,0.9265911712599044,1.1123595505617978,1.0418922191499806
synthetic,SLI,B1,pair_sli474_td459_rep09,pair_sli474_td459_rep09,pair_sli474_td459,9.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep09_B1_SLI.cha,72,0.5138888888888888,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.3409654653083409,0.185586393623357,0.2436548223350254,0.15644591599990373,82.02288476471387,98.0748030864083,0.19126272259882243,-0.0063451776649746106,1.0407668668945587,0.6929334032613802,1.4831460674157304,0.8761366388306653
synthetic,SLI,B1,pair_sli474_td459_rep10,pair_sli474_td459_rep10,pair_sli474_td459,10.0,round_02,stage2_sli,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli474_td459_rep10_B1_SLI.cha,61,0.6229508196721312,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.337331101905544,0.19432803584833366,0.26506024096385544,0.19212427989216108,111.39022663032793,78.57979878836939,0.18762835919602555,0.015060240963855442,0.8338864663752762,0.9410301655497841,1.256554307116105,1.0620779104300844
synthetic,SLI,B1,pair_sli475_td417_rep01,pair_sli475_td417_rep01,pair_sli475_td417,1.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep01_B1_SLI.cha,55,0.5636363636363636,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.3322726953728683,0.16154563895827675,0.19354838709677416,0.14430221875847027,146.57975119230943,103.57933493777217,0.18256995266334985,-0.05645161290322584,1.0991807936971223,1.2383130163520975,1.1329588014981273,0.960951831877172
synthetic,SLI,B1,pair_sli475_td417_rep02,pair_sli475_td417_rep02,pair_sli475_td417,2.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep02_B1_SLI.cha,77,0.4935064935064935,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.3194830487084842,0.18338950318746308,0.24347826086956523,0.1705352147442821,110.3463063571024,95.9177688540471,0.16978030599896576,-0.006521739130434773,1.017876484358476,0.9322110752466971,1.5861423220973783,0.8413863965744824
synthetic,SLI,B1,pair_sli475_td417_rep03,pair_sli475_td417_rep03,pair_sli475_td417,3.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep03_B1_SLI.cha,101,0.4158415841584158,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.30610170508428053,0.18204894838548924,0.22448979591836732,0.15240124094269472,150.11528825031428,99.66736855610594,0.15639896237476208,-0.02551020408163268,1.0576671238623077,1.2681814089718846,2.0805243445692883,0.7089743633459813
synthetic,SLI,B1,pair_sli475_td417_rep04,pair_sli475_td417_rep04,pair_sli475_td417,4.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep04_B1_SLI.cha,61,0.4426229508196721,11,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.2944991794857928,0.1546231325070572,0.21176470588235294,0.1424149539116302,104.36423028893772,84.60139414186098,0.14479643677627435,-0.03823529411764706,0.8977874555441119,0.8816741995884898,1.256554307116105,0.7546343047792705
synthetic,SLI,B1,pair_sli475_td417_rep05,pair_sli475_td417_rep05,pair_sli475_td417,5.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep05_B1_SLI.cha,75,0.5333333333333333,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.30881051833222395,0.1839575596940599,0.23655913978494625,0.15674979448850787,144.03532656540213,85.98660272666208,0.1591077756227055,-0.013440860215053752,0.9124872474726128,1.2168175907629766,1.544943820224719,0.9092877548945284
synthetic,SLI,B1,pair_sli475_td417_rep06,pair_sli475_td417_rep06,pair_sli475_td417,6.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep06_B1_SLI.cha,64,0.359375,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.27106121885222056,0.14636603504753232,0.2641509433962264,0.15004494820650016,91.52176336825109,71.01225000156047,0.12135847614270212,0.014150943396226412,0.7535798657698213,0.7731804013619318,1.3183520599250935,0.6127036629660396
synthetic,SLI,B1,pair_sli475_td417_rep07,pair_sli475_td417_rep07,pair_sli475_td417,7.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep07_B1_SLI.cha,41,0.4878048780487805,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.36779952003760896,0.1355619635984416,0.20253164556962025,0.13081959785387298,143.652778722887,98.93701103441296,0.21809677732809052,-0.04746835443037975,1.0499165917618702,1.213585807594356,0.8445692883895131,0.8316656294767029
synthetic,SLI,B1,pair_sli475_td417_rep08,pair_sli475_td417_rep08,pair_sli475_td417,8.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep08_B1_SLI.cha,80,0.6125,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.28742091443207174,0.17034974185371518,0.18644067796610173,0.1381416742283386,181.52971438109785,115.33570911809815,0.1377181717225533,-0.06355932203389827,1.2239390836619544,1.5335720407784812,1.647940074906367,1.044260156011685
synthetic,SLI,B1,pair_sli475_td417_rep09,pair_sli475_td417_rep09,pair_sli475_td417,9.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep09_B1_SLI.cha,49,0.46938775510204084,11,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,0.3836653546031652,0.15956672885189532,0.20689655172413793,0.15113813315120136,119.68269664744173,94.22639822560494,0.23396261189364675,-0.04310344827586207,0.9999277100115083,1.0110853640091486,1.0093632958801497,0.8002660087719702
synthetic,SLI,B1,pair_sli475_td417_rep10,pair_sli475_td417_rep10,pair_sli475_td417,10.0,round_03,stage2_sli,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli475_td417_rep10_B1_SLI.cha,68,0.39705882352941174,11,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.3034345416374394,0.13445567697551608,0.2075471698113208,0.126968586328578,123.33143227306012,98.6644352794716,0.15373179892792094,-0.04245283018867921,1.0470240260310801,1.0419100637489032,1.4007490636704119,0.676951361640228
synthetic,SLI,B1,pair_sli476_td460_rep01,pair_sli476_td460_rep01,pair_sli476_td460,1.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep01_B1_SLI.cha,51,0.5882352941176471,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2886274029874669,0.15832043694088754,0.2159090909090909,0.1474626421537035,111.97196457350357,107.41737797441483,0.13892466027794848,-0.03409090909090909,1.1399099912131623,0.9459447165793815,1.050561797752809,1.002890906133671
synthetic,SLI,B1,pair_sli476_td460_rep02,pair_sli476_td460_rep02,pair_sli476_td460,2.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep02_B1_SLI.cha,51,0.6078431372549019,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.31392011333707415,0.1733725013202834,0.2159090909090909,0.16307704682739083,101.26748980700096,90.88698873861638,0.1642173706275557,-0.03409090909090909,0.9644899967592172,0.8555127822313565,1.050561797752809,1.0363206030047933
synthetic,SLI,B1,pair_sli476_td460_rep03,pair_sli476_td460_rep03,pair_sli476_td460,3.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep03_B1_SLI.cha,85,0.4470588235294118,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.4272479981849481,0.1659231281438893,0.2761904761904762,0.14368443713778464,106.16955256843998,87.0209553712763,0.27754525547542963,0.02619047619047621,0.9234637666938726,0.8969256518473021,1.750936329588015,0.7621970886615901
synthetic,SLI,B1,pair_sli476_td460_rep04,pair_sli476_td460_rep04,pair_sli476_td460,4.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep04_B1_SLI.cha,43,0.6744186046511628,11,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B1.cha,0.22877974141530014,0.118619032410301,0.17857142857142858,0.13072853818353922,155.36383585766555,119.27206013971373,0.07907699870578169,-0.07142857142857142,1.2657115225640705,1.3125213997704754,0.8857677902621722,1.1498260854044182
synthetic,SLI,B1,pair_sli476_td460_rep05,pair_sli476_td460_rep05,pair_sli476_td460,5.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep05_B1_SLI.cha,54,0.5370370370370371,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.3961389529420266,0.15970141824525072,0.2793296089385475,0.15384675776004106,90.39034181764715,75.01887755193137,0.24643621023250817,0.029329608938547524,0.7960980770859226,0.7636220959227584,1.1123595505617978,0.9156022531924072
synthetic,SLI,B1,pair_sli476_td460_rep06,pair_sli476_td460_rep06,pair_sli476_td460,6.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep06_B1_SLI.cha,40,0.65,11,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B1.cha,0.33760807265456644,0.15002326237323318,0.2941176470588235,0.1558549330580625,100.79623545702346,108.84024394556087,0.187905329945048,0.044117647058823484,1.1550094021953676,0.8515316020830558,0.8239700374531835,1.1081944512777067
synthetic,SLI,B1,pair_sli476_td460_rep07,pair_sli476_td460_rep07,pair_sli476_td460,7.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep07_B1_SLI.cha,70,0.38571428571428573,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.37114554780836406,0.14844680218418516,0.317948717948718,0.152352628027731,70.97108156293491,64.86643021156938,0.22144280509884562,0.06794871794871798,0.6883606106091239,0.5995672210458745,1.4419475655430711,0.6576098941647929
synthetic,SLI,B1,pair_sli476_td460_rep08,pair_sli476_td460_rep08,pair_sli476_td460,8.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep08_B1_SLI.cha,44,0.6136363636363636,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.2976195511977702,0.1647409330173533,0.275,0.16602322990280236,89.08129052540296,81.99299294268451,0.14791680848825178,0.025000000000000022,0.8701071803027831,0.7525631656061708,0.9063670411985019,1.0461975588985342
synthetic,SLI,B1,pair_sli476_td460_rep09,pair_sli476_td460_rep09,pair_sli476_td460,9.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep09_B1_SLI.cha,52,0.6153846153846154,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.33804416353187144,0.1587667551434781,0.2485875706214689,0.14970822477380943,137.41525160884095,93.1925228008242,0.188341420822353,-0.0014124293785310882,0.9889562550327987,1.1608908688163617,1.0711610486891385,1.0491781787244558
synthetic,SLI,B1,pair_sli476_td460_rep10,pair_sli476_td460_rep10,pair_sli476_td460,10.0,round_03,stage2_sli,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli476_td460_rep10_B1_SLI.cha,64,0.5625,11,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B1.cha,0.2966254466509779,0.13090714284844324,0.20105820105820105,0.13349937405802426,179.8094518872896,116.56905879065104,0.14692270394145945,-0.04894179894179895,1.2370273533713247,1.5190391778127756,1.3183520599250935,0.959014428990323
synthetic,SLI,B1,pair_sli477_td415_rep01,pair_sli477_td415_rep01,pair_sli477_td415,1.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep01_B1_SLI.cha,55,0.6363636363636364,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.36927194687633996,0.17527262513619668,0.26373626373626374,0.17214567996434987,101.99928359986967,79.76901290483785,0.21956920416682152,0.013736263736263743,0.8465063708880918,0.8616950125300429,1.1329588014981273,1.084945616635517
synthetic,SLI,B1,pair_sli477_td415_rep02,pair_sli477_td415_rep02,pair_sli477_td415,2.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep02_B1_SLI.cha,56,0.6428571428571429,11,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,0.3754103799461836,0.14144351740508368,0.30769230769230765,0.16463620969920376,198.56871282770973,105.03189514851573,0.22570763723666515,0.057692307692307654,1.1145953190587417,1.6775183457108755,1.1535580524344569,1.096016490274655
synthetic,SLI,B1,pair_sli477_td415_rep03,pair_sli477_td415_rep03,pair_sli477_td415,3.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep03_B1_SLI.cha,45,0.6222222222222222,11,413,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/413_B1.cha,0.2546791795406443,0.13799010945213577,0.21212121212121213,0.121024308952026,131.95573137277447,139.55226134656388,0.10497643683112584,-0.03787878787878787,1.4809244091140286,1.1147685707747377,0.9269662921348314,1.0608357140436164
synthetic,SLI,B1,pair_sli477_td415_rep04,pair_sli477_td415_rep04,pair_sli477_td415,4.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep04_B1_SLI.cha,67,0.5074626865671642,11,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,0.3048191417235289,0.16005433162163432,0.29213483146067415,0.17421123634010094,101.80621210881746,99.4965566885243,0.15511639901401048,0.04213483146067415,1.0558544734500022,0.8600639349868507,1.3801498127340823,0.8651805130526297
synthetic,SLI,B1,pair_sli477_td415_rep05,pair_sli477_td415_rep05,pair_sli477_td415,5.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep05_B1_SLI.cha,42,0.5952380952380952,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.33587057436135354,0.15133849139279024,0.2333333333333333,0.15557110956039125,148.01047659645576,117.38000808449468,0.1861678316518351,-0.01666666666666669,1.2456331229390738,1.2503998556076479,0.8651685393258427,1.0148300835876434
synthetic,SLI,B1,pair_sli477_td415_rep06,pair_sli477_td415_rep06,pair_sli477_td415,6.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep06_B1_SLI.cha,71,0.5633802816901409,11,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,0.23030827667952597,0.12341318118942547,0.17204301075268819,0.11706884877815983,281.0853013542527,118.55789770178575,0.08060553397000753,-0.07795698924731181,1.2581328522064943,2.374622582866583,1.4625468164794007,0.960515234043516
synthetic,SLI,B1,pair_sli477_td415_rep07,pair_sli477_td415_rep07,pair_sli477_td415,7.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep07_B1_SLI.cha,57,0.5614035087719298,11,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.3141100883633176,0.1435841086312497,0.2637362637362638,0.14473559832333063,107.08226192720369,109.58212192054141,0.16440734565379916,0.013736263736263798,1.1628821890003362,0.9046362658298613,1.1741573033707864,0.9571450051521352
synthetic,SLI,B1,pair_sli477_td415_rep08,pair_sli477_td415_rep08,pair_sli477_td415,8.0,round_03,stage2_sli,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/stage2_sli_reannotated/pair_sli477_td415_rep08_B1_SLI.cha,41,0.7073170731707317,11,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.22457148520517453,0.13231608703025077,0.22580645161290325,0.1265165664900939,139.0761222532494,123.14610277831886,0.07486874249565609,-0.024193548387096753,1.3068227467757023,1.1749219864892917,0.8445692883895131,1.205915162741219
